what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1342303823305
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342303826886
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342303827850
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342303830360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1342303830391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342303833156
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342303833229
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342303835079
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342303837474
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342303837555
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342303838499
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342303841500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342303843416
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342303845642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342303847181
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342303847246
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342303848653
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1342303849785
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342303855280
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342303862551
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342303866411
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342303888380
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342303888569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342303900583
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342303903390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1342303911067
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342303912171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1342303919496
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1342303921738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1342303926155
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1342303927971
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342303928447
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1342303930096
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1342303940477
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1342303941900
error,log,,,"Core exception while retrieving the content description",1342303942122
error,log,,,"Core exception while retrieving the content description",1342303942129
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342303944542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342303948050
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1342303948063
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1342303948063
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342303958836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342303960920
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1342303960933
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1342303960933
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342303966587
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1342303968743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342303979287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342303985787
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342303988567
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342303996395
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342304007137
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1342304008363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342304016328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342304027783
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342304031922
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342304056882
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342304072354
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342304073638
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342304073679
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1342304077653
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342304080189
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342304081685
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342304084031
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1342304085913
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342304086512
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1342304088072
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342304091164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342304091336
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342304092219
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342304094290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1342304101459
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342304108941
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1342304111228
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342304112434
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1342797149173
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1342797149175
