what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1340122674358
error,log,,,"Core exception while retrieving the content description",1340122674361
error,log,,,"Core exception while retrieving the content description",1340122674364
error,log,,,"Core exception while retrieving the content description",1340122674372
error,log,,,"Core exception while retrieving the content description",1340122674376
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.copy.qualified.name",1340122675931
error,log,,,"Core exception while retrieving the content description",1340122677605
error,log,,,"Core exception while retrieving the content description",1340122677610
error,log,,,"Core exception while retrieving the content description",1340122677613
error,log,,,"Core exception while retrieving the content description",1340122677617
error,log,,,"Core exception while retrieving the content description",1340122677621
error,log,,,"Core exception while retrieving the content description",1340122677625
error,log,,,"Core exception while retrieving the content description",1340122677629
error,log,,,"Core exception while retrieving the content description",1340122677633
error,log,,,"Core exception while retrieving the content description",1340122677642
error,log,,,"Core exception while retrieving the content description",1340122677648
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340122680187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340122681969
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340122681984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1340122683904
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340122684209
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340122686349
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340122686376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1340122689662
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340122690229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340122694716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340122694994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1340122697250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340122697599
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340122704887
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340122704906
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1340122707441
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1340122707540
