what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1339600418627
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339600418842
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339600418964
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1339600419376
error,log,,,"Exception occurred while creating compilation participant",1339600419381
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1339600429413
error,log,,,"Exception occurred while creating compilation participant",1339600429418
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339600430468
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1339600431438
error,log,,,"Exception occurred while creating compilation participant",1339600431438
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339600431648
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1339600431768
error,log,,,"Exception occurred while creating compilation participant",1339600431768
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1339600432473
error,log,,,"Exception occurred while creating compilation participant",1339600432478
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339600435780
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1339600436435
error,log,,,"Exception occurred while creating compilation participant",1339600436435
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1339600438800
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1339600439856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1339600442263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339600446625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339600608979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339600612377
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339600617994
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1339600620371
error,log,,,"No property tester contributes a property com.google.gdt.eclipse.designer.isResource to type class org.eclipse.jdt.internal.core.JavaProject",1339600620930
error,log,,,"No property tester contributes a property com.google.gdt.eclipse.designer.isResource to type class org.eclipse.jdt.internal.core.JavaProject",1339600620933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339600625049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339600653156
