what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342035287609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342035297298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342035306180
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342035325377
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342035346168
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1342035349873
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342035356996
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342035373965
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342035375747
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342035377303
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342035377841
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342035381375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342035385313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342035456642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342035474768
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342035480406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342035481518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342035542340
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342035555757
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342035555859
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342035562108
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342035564190
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342035569699
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342035571386
