what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1341252359166
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341252377871
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110510,"org.eclipse.equinox.p2.updatesite",1341252388831
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110511,"org.eclipse.equinox.p2.publisher.eclipse",1341252389754
error,log,,,"Provisioning exception",1341252393248
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1341252434741
error,log,,,"Provisioning exception",1341252441007
error,log,,,"Some sites could not be found.  See the error log for more detail.",1341252447772
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1341252531468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341252543188
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.install",1341252543205
error,log,,,"Provisioning exception",1341252546106
error,log,,,"Provisioning exception",1341252546108
error,log,,,"Provisioning exception",1341252546112
error,log,,,"Some sites could not be found.  See the error log for more detail.",1341252546115
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341252546237
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1341252600790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341252757737
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.install",1341252757752
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341252759365
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341252764294
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341252764408
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1341252765435
error,log,,,"Exception occurred while creating compilation participant",1341252765438
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341252813607
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341252816370
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341252924094
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341252928407
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341252928500
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1341252928908
error,log,,,"Exception occurred while creating compilation participant",1341252928912
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341252954598
error,log,,,"Launch shortcut 'com.google.gdt.eclipse.designer.launch.gwtCompilerLaunchShortcut' enablement expression caused exception. Shortcut was removed.",1341252961464
error,log,,,"Launch shortcut 'com.google.gdt.eclipse.designer.launch.gwtLaunchShortcut' enablement expression caused exception. Shortcut was removed.",1341252961465
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1341252961670
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341252967872
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341252984509
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341252984599
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1341252985113
error,log,,,"Exception occurred while creating compilation participant",1341252985115
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341253244690
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341253244776
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1341253245790
error,log,,,"Exception occurred while creating compilation participant",1341253245793
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341253291068
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341253291154
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1341253291575
error,log,,,"Exception occurred while creating compilation participant",1341253291578
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341253295562
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341253295609
