what,kind,bundleId,bundleVersion,description,time
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1340660681416
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660681534
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1340660681555
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1340660685449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340660705148
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660710191
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1340660710229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660719912
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660725260
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1340660725295
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660732275
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340660740177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660741643
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1340660741680
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660748389
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340660749695
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660751677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660768382
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660771267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660771398
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340660777678
started,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1340660784687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660786731
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1340660786769
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340660787218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660795152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340660801165
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660803636
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1340660803673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660812154
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340660815448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660816440
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1340660816485
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660833674
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1340660837376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1340660838175
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660842285
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1340660843013
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1340660843013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660843218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1340660843232
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1340660844100
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1340660845550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660852486
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660887236
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1340660913439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1340660935983
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340660938420
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1340660943932
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1340660951764
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340660951788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340660953435
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1340660954343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340660965616
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340660970861
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1340660980293
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1340660982118
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1340660982418
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660984300
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1340660984339
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340660984792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340660991567
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1340660997717
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1340661001106
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1340661003773
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1340661009643
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340661026408
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340661045029
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1340661049487
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1340661052132
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1340661074840
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340661088490
