what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342071328862
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342071328862
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1342071330054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1342071339027
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1342071358513
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1342071360228
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342071362506
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1342071366111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342071371803
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342071393267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342071397194
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342071437273
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342071458901
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342071459025
error,log,,,"Error setting selection:L:894 C:4 - L:894 C:4 - C:\\pyjamas\\library\\pyjamas\\DOM.py",1342071459234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342071461723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1342071461755
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342071465940
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342071467510
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342071467700
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342071472629
